Sample 3402: No. iterations = 69, Error = 0.000227113
Sample 3403: No. iterations = 11, Error = 0.000102136
Sample 3404: No. iterations = 1, Error = 0.000333625
Sample 3405: No. iterations = 2, Error = 0.000130705
Sample 3406: No. iterations = 13, Error = 8.98089e-05
Sample 3407: No. iterations = 4, Error = 0.000631609
Sample 3408: No. iterations = 63, Error = 0.000848439
Sample 3409: No. iterations = 71, Error = 5.42743e-05
Sample 3410: No. iterations = 1, Error = 0.000266469
Sample 3411: No. iterations = 7, Error = 0.000538476
Sample 3412: No. iterations = 3, Error = 9.76394e-05
Sample 3413: No. iterations = 75, Error = 0.000575986
Sample 3414: No. iterations = 3, Error = 4.12484e-05
Sample 3415: No. iterations = 1, Error = 0.000157027
Sample 3416: No. iterations = 201, Error = 0.000279559
Sample 3417: No. iterations = 77, Error = 0.000444742
Sample 3418: No. iterations = 15, Error = 0.000203804
Sample 3419: No. iterations = 3, Error = 6.15662e-05
Sample 3420: No. iterations = 5, Error = 0.000140258
Sample 3421: No. iterations = 25, Error = 0.000155249
Sample 3422: No. iterations = 1, Error = 0.000250026
Sample 3423: No. iterations = 5, Error = 0.000454281
Sample 3424: No. iterations = 2, Error = 6.26148e-05
Sample 3425: No. iterations = 9, Error = 5.23517e-05
Sample 3426: No. iterations = 37, Error = 0.000622928
Sample 3427: No. iterations = 50, Error = 6.1317e-05
Sample 3428: No. iterations = 1, Error = 0.000117545
Sample 3429: No. iterations = 1, Error = 0.000300854
Sample 3430: No. iterations = 2, Error = 0.00011542
Sample 3431: No. iterations = 3, Error = 0.000201109
Sample 3432: No. iterations = 1, Error = 0.000109369
Sample 3433: No. iterations = 66, Error = 0.000689018
Sample 3434: No. iterations = 1, Error = 0.000165046
Sample 3435: No. iterations = 6, Error = 0.000624203
Sample 3436: No. iterations = 10, Error = 7.87271e-05
Sample 3437: No. iterations = 3, Error = 0.000552983
Sample 3438: No. iterations = 72, Error = 0.000166696
Sample 3439: No. iterations = 44, Error = 0.000797696
Sample 3440: No. iterations = 4, Error = 0.00018694
Sample 3441: No. iterations = 26, Error = 0.000312448
Sample 3442: No. iterations = 1, Error = 0.000822816
Sample 3443: No. iterations = 6, Error = 8.16348e-05
Sample 3444: No. iterations = 22, Error = 0.000282604
Sample 3445: No. iterations = 3, Error = 0.00051681
Sample 3446: No. iterations = 29, Error = 0.000265148
Sample 3447: No. iterations = 11, Error = 0.000300472
Sample 3448: No. iterations = 11, Error = 0.000437714
Sample 3449: No. iterations = 1, Error = 0.000157199
Sample 3450: No. iterations = 1, Error = 0.000818359
Sample 3451: No. iterations = 1, Error = 0.000111332
Sample 3452: No. iterations = 9, Error = 0.000203514
Sample 3453: No. iterations = 19, Error = 0.000972634
Sample 3454: No. iterations = 66, Error = 0.000300023
Sample 3455: No. iterations = 54, Error = 0.000349879
Sample 3456: No. iterations = 3, Error = 2.44587e-05
Sample 3457: No. iterations = 51, Error = 0.000739865
Sample 3458: No. iterations = 4, Error = 0.000544382
Sample 3459: No. iterations = 1, Error = 0.000471632
Sample 3460: No. iterations = 2, Error = 0.000417689
Sample 3461: No. iterations = 1, Error = 1.53841e-05
Sample 3462: No. iterations = 35, Error = 0.000455091
Sample 3463: No. iterations = 25, Error = 0.000340113
Sample 3464: No. iterations = 2, Error = 0.000390184
Sample 3465: No. iterations = 1, Error = 0.000138971
Sample 3466: No. iterations = 2, Error = 0.000634715
Sample 3467: No. iterations = 2, Error = 0.000579119
Sample 3468: No. iterations = 1, Error = 3.85262e-05
Sample 3469: No. iterations = 15, Error = 0.000108066
Sample 3470: No. iterations = 1, Error = 0.000893716
Sample 3471: No. iterations = 41, Error = 0.000543374
Sample 3472: No. iterations = 2, Error = 0.000257924
Sample 3473: No. iterations = 8, Error = 0.000305787
Sample 3474: No. iterations = 7, Error = 0.000908114
Sample 3475: No. iterations = 97, Error = 0.000753249
Sample 3476: No. iterations = 3, Error = 0.000548489
Sample 3477: No. iterations = 3, Error = 0.0009263
Sample 3478: No. iterations = 1, Error = 0.000121902
Sample 3479: No. iterations = 9, Error = 5.29248e-05
Sample 3480: No. iterations = 52, Error = 0.000489803
Sample 3481: No. iterations = 41, Error = 0.000137031
Sample 3482: No. iterations = 25, Error = 9.4588e-05
Sample 3483: No. iterations = 12, Error = 0.000908296
Sample 3484: No. iterations = 26, Error = 0.000198517
Sample 3485: No. iterations = 46, Error = 1.47588e-05
Sample 3486: No. iterations = 4, Error = 0.000164636
Sample 3487: No. iterations = 47, Error = 0.000276147
Sample 3488: No. iterations = 2, Error = 0.000288406
Sample 3489: No. iterations = 3, Error = 0.000348529
Sample 3490: No. iterations = 18, Error = 0.000559989
Sample 3491: No. iterations = 5, Error = 0.000167291
Sample 3492: No. iterations = 24, Error = 0.000294815
Sample 3493: No. iterations = 8, Error = 0.000902343
Sample 3494: No. iterations = 4, Error = 9.09446e-06
Sample 3495: No. iterations = 320, Error = 0.000797383
Sample 3496: No. iterations = 2, Error = 6.8292e-05
Sample 3497: No. iterations = 1, Error = 0.000706591
Sample 3498: No. iterations = 2, Error = 7.86885e-05
Sample 3499: No. iterations = 5, Error = 0.000328465
Sample 3500: No. iterations = 1, Error = 0.000256025
Sample 3501: No. iterations = 21, Error = 0.000598258
Sample 3502: No. iterations = 50, Error = 4.92754e-05
Sample 3503: No. iterations = 3, Error = 0.000344283
Sample 3504: No. iterations = 1, Error = 0.000199646
Sample 3505: No. iterations = 58, Error = 0.000981777
Sample 3506: No. iterations = 1, Error = 3.29927e-06
Sample 3507: No. iterations = 30, Error = 0.000621147
Sample 3508: No. iterations = 3, Error = 1.4161e-05
Sample 3509: No. iterations = 38, Error = 0.000243819
Sample 3510: No. iterations = 1, Error = 0.000596411
Sample 3511: No. iterations = 252, Error = 0.000409972
Sample 3512: No. iterations = 5, Error = 0.000619179
Sample 3513: No. iterations = 60, Error = 0.000505293
Sample 3514: No. iterations = 1, Error = 0.000278
Sample 3515: No. iterations = 1, Error = 0.000376476
Sample 3516: No. iterations = 7, Error = 0.000918871
Sample 3517: No. iterations = 5, Error = 7.06849e-06
Sample 3518: No. iterations = 4, Error = 9.8763e-05
Sample 3519: No. iterations = 3, Error = 0.000589461
Sample 3520: No. iterations = 29, Error = 0.000157185
Sample 3521: No. iterations = 12, Error = 0.00079566
Sample 3522: No. iterations = 53, Error = 0.000843785
Sample 3523: No. iterations = 131, Error = 0.000968563
Sample 3524: No. iterations = 1, Error = 0.000713147
Sample 3525: No. iterations = 512, Error = 0.499935
Sample 3526: No. iterations = 8, Error = 0.000484122
Sample 3527: No. iterations = 53, Error = 0.000543776
Sample 3528: No. iterations = 9, Error = 0.000173403
Sample 3529: No. iterations = 40, Error = 0.000854272
Sample 3530: No. iterations = 1, Error = 0.000764088
Sample 3531: No. iterations = 4, Error = 0.000360928
Sample 3532: No. iterations = 1, Error = 0.000210959
Sample 3533: No. iterations = 12, Error = 0.000321702
Sample 3534: No. iterations = 37, Error = 5.378e-05
Sample 3535: No. iterations = 1, Error = 0.000841516
Sample 3536: No. iterations = 21, Error = 0.000810977
Sample 3537: No. iterations = 8, Error = 0.000499473
Sample 3538: No. iterations = 42, Error = 0.000629596
Sample 3539: No. iterations = 19, Error = 0.000193301
Sample 3540: No. iterations = 11, Error = 0.000417525
Sample 3541: No. iterations = 2, Error = 0.000484524
Sample 3542: No. iterations = 2, Error = 0.000926893
Sample 3543: No. iterations = 24, Error = 0.000993927
Sample 3544: No. iterations = 7, Error = 0.000839963
Sample 3545: No. iterations = 36, Error = 0.000902301
Sample 3546: No. iterations = 86, Error = 0.00048505
Sample 3547: No. iterations = 2, Error = 0.000800737
Sample 3548: No. iterations = 41, Error = 0.00050077
Sample 3549: No. iterations = 32, Error = 0.000433989
Sample 3550: No. iterations = 2, Error = 3.69613e-05
Sample 3551: No. iterations = 2, Error = 5.10281e-05
Sample 3552: No. iterations = 38, Error = 4.65212e-05
Sample 3553: No. iterations = 57, Error = 8.05077e-05
Sample 3554: No. iterations = 88, Error = 5.92244e-05
Sample 3555: No. iterations = 7, Error = 0.000391621
Sample 3556: No. iterations = 4, Error = 0.000838813
Sample 3557: No. iterations = 4, Error = 0.000625593
Sample 3558: No. iterations = 2, Error = 3.35029e-05
Sample 3559: No. iterations = 47, Error = 0.00061069
Sample 3560: No. iterations = 2, Error = 0.000429799
Sample 3561: No. iterations = 1, Error = 0.000598221
Sample 3562: No. iterations = 1, Error = 0.000939199
Sample 3563: No. iterations = 2, Error = 0.000509028
Sample 3564: No. iterations = 27, Error = 0.00097751
Sample 3565: No. iterations = 3, Error = 0.000552582
Sample 3566: No. iterations = 2, Error = 0.000138427
Sample 3567: No. iterations = 2, Error = 8.93849e-05
Sample 3568: No. iterations = 3, Error = 0.000907368
Sample 3569: No. iterations = 11, Error = 0.000429967
Sample 3570: No. iterations = 1, Error = 0.00013289
Sample 3571: No. iterations = 61, Error = 0.000279799
Sample 3572: No. iterations = 1, Error = 0.000217203
Sample 3573: No. iterations = 17, Error = 0.000489441
Sample 3574: No. iterations = 3, Error = 8.04137e-05
Sample 3575: No. iterations = 1, Error = 0.000802007
Sample 3576: No. iterations = 1, Error = 0.000312357
Sample 3577: No. iterations = 4, Error = 3.75584e-05
Sample 3578: No. iterations = 24, Error = 9.08107e-05
Sample 3579: No. iterations = 1, Error = 2.44962e-05
Sample 3580: No. iterations = 55, Error = 0.000294817
Sample 3581: No. iterations = 76, Error = 0.000408849
Sample 3582: No. iterations = 36, Error = 0.000869331
Sample 3583: No. iterations = 9, Error = 0.000674057
Sample 3584: No. iterations = 40, Error = 0.000430675
Sample 3585: No. iterations = 48, Error = 0.000409445
Sample 3586: No. iterations = 16, Error = 0.000719082
Sample 3587: No. iterations = 21, Error = 0.000457179
Sample 3588: No. iterations = 3, Error = 0.000767098
Sample 3589: No. iterations = 34, Error = 0.000486372
Sample 3590: No. iterations = 1, Error = 3.46411e-05
Sample 3591: No. iterations = 54, Error = 0.000839599
Sample 3592: No. iterations = 1, Error = 0.000438911
Sample 3593: No. iterations = 6, Error = 0.000115546
Sample 3594: No. iterations = 12, Error = 0.000148912
Sample 3595: No. iterations = 34, Error = 0.000671089
Sample 3596: No. iterations = 3, Error = 0.000204947
Sample 3597: No. iterations = 18, Error = 0.000462707
Sample 3598: No. iterations = 5, Error = 0.000927406
Sample 3599: No. iterations = 19, Error = 0.000670079
Sample 3600: No. iterations = 1, Error = 0.000721761
Sample 3601: No. iterations = 1, Error = 0.000201355
Sample 3602: No. iterations = 16, Error = 0.000497471
Sample 3603: No. iterations = 1, Error = 0.000845427
Sample 3604: No. iterations = 1, Error = 0.000422984
Sample 3605: No. iterations = 3, Error = 7.89466e-05
Sample 3606: No. iterations = 14, Error = 0.000470069
Sample 3607: No. iterations = 2, Error = 0.00011039
Sample 3608: No. iterations = 1, Error = 0.000255919
Sample 3609: No. iterations = 41, Error = 0.000765867
Sample 3610: No. iterations = 1, Error = 1.43583e-05
Sample 3611: No. iterations = 3, Error = 0.000365466
Sample 3612: No. iterations = 1, Error = 2.90436e-05
Sample 3613: No. iterations = 18, Error = 0.000789905
Sample 3614: No. iterations = 1, Error = 0.000286453
Sample 3615: No. iterations = 20, Error = 9.04228e-05
Sample 3616: No. iterations = 33, Error = 0.000742597
Sample 3617: No. iterations = 1, Error = 0.000357565
Sample 3618: No. iterations = 1, Error = 0.000117914
Sample 3619: No. iterations = 1, Error = 8.59829e-05
Sample 3620: No. iterations = 1, Error = 4.61367e-05
Sample 3621: No. iterations = 2, Error = 5.75394e-05
Sample 3622: No. iterations = 9, Error = 0.000896823
Sample 3623: No. iterations = 1, Error = 0.000183479
Sample 3624: No. iterations = 2, Error = 0.000348547
Sample 3625: No. iterations = 35, Error = 0.000763534
Sample 3626: No. iterations = 1, Error = 2.074e-06
Sample 3627: No. iterations = 135, Error = 0.000728449
Sample 3628: No. iterations = 11, Error = 0.000320094
Sample 3629: No. iterations = 7, Error = 0.000840849
Sample 3630: No. iterations = 3, Error = 0.000597558
Sample 3631: No. iterations = 31, Error = 0.000432115
Sample 3632: No. iterations = 1, Error = 3.85383e-05
Sample 3633: No. iterations = 8, Error = 0.000151844
Sample 3634: No. iterations = 20, Error = 0.000122652
Sample 3635: No. iterations = 39, Error = 0.000665694
Sample 3636: No. iterations = 2, Error = 0.000192821
Sample 3637: No. iterations = 20, Error = 0.000792239
Sample 3638: No. iterations = 1, Error = 0.000355675
Sample 3639: No. iterations = 52, Error = 0.000376231
Sample 3640: No. iterations = 1, Error = 0.000153788
Sample 3641: No. iterations = 65, Error = 0.000771057
Sample 3642: No. iterations = 2, Error = 8.35685e-05
Sample 3643: No. iterations = 47, Error = 0.000651835
Sample 3644: No. iterations = 3, Error = 0.000294536
Sample 3645: No. iterations = 119, Error = 0.000272654
Sample 3646: No. iterations = 49, Error = 0.00013
Sample 3647: No. iterations = 1, Error = 1.45948e-05
Sample 3648: No. iterations = 4, Error = 9.86029e-06
Sample 3649: No. iterations = 33, Error = 0.000905984
Sample 3650: No. iterations = 11, Error = 0.000679101
Sample 3651: No. iterations = 29, Error = 0.000823841
Sample 3652: No. iterations = 1, Error = 0.000647259
Sample 3653: No. iterations = 34, Error = 0.000631752
Sample 3654: No. iterations = 24, Error = 0.000180062
Sample 3655: No. iterations = 3, Error = 0.00086982
Sample 3656: No. iterations = 2, Error = 0.000247467
Sample 3657: No. iterations = 1, Error = 0.000944734
Sample 3658: No. iterations = 1, Error = 0.000212996
Sample 3659: No. iterations = 7, Error = 0.000315303
Sample 3660: No. iterations = 2, Error = 1.20936e-05
Sample 3661: No. iterations = 1, Error = 6.96304e-05
Sample 3662: No. iterations = 33, Error = 3.71854e-05
Sample 3663: No. iterations = 65, Error = 0.000308278
Sample 3664: No. iterations = 4, Error = 0.000422151
Sample 3665: No. iterations = 3, Error = 0.000431931
Sample 3666: No. iterations = 2, Error = 0.000655725
Sample 3667: No. iterations = 1, Error = 0.000660033
Sample 3668: No. iterations = 1, Error = 0.000646642
Sample 3669: No. iterations = 74, Error = 0.00021866
Sample 3670: No. iterations = 1, Error = 5.42642e-05
Sample 3671: No. iterations = 2, Error = 0.000325832
Sample 3672: No. iterations = 1, Error = 0.000374258
Sample 3673: No. iterations = 114, Error = 0.000630255
Sample 3674: No. iterations = 1, Error = 0.000474985
Sample 3675: No. iterations = 1, Error = 0.000908756
Sample 3676: No. iterations = 26, Error = 0.000745911
Sample 3677: No. iterations = 512, Error = 0.500038
Sample 3678: No. iterations = 1, Error = 0.000136221
Sample 3679: No. iterations = 6, Error = 0.000374744
Sample 3680: No. iterations = 2, Error = 0.000367415
Sample 3681: No. iterations = 1, Error = 0.000980827
Sample 3682: No. iterations = 5, Error = 0.000762075
Sample 3683: No. iterations = 28, Error = 0.000830751
Sample 3684: No. iterations = 1, Error = 4.63502e-05
Sample 3685: No. iterations = 6, Error = 0.000209768
Sample 3686: No. iterations = 1, Error = 1.76395e-05
Sample 3687: No. iterations = 28, Error = 9.50443e-05
Sample 3688: No. iterations = 22, Error = 0.000840565
Sample 3689: No. iterations = 11, Error = 0.00090659
Sample 3690: No. iterations = 7, Error = 0.0006531
Sample 3691: No. iterations = 50, Error = 4.86034e-05
Sample 3692: No. iterations = 119, Error = 0.000463577
Sample 3693: No. iterations = 512, Error = 0.4983
Sample 3694: No. iterations = 1, Error = 0.000178516
Sample 3695: No. iterations = 78, Error = 0.000930798
Sample 3696: No. iterations = 8, Error = 0.000500691
Sample 3697: No. iterations = 85, Error = 0.000949518
Sample 3698: No. iterations = 39, Error = 0.000192434
Sample 3699: No. iterations = 2, Error = 2.3716e-05
Sample 3700: No. iterations = 1, Error = 0.000547774
Sample 3701: No. iterations = 24, Error = 0.000838792
Sample 3702: No. iterations = 2, Error = 0.000144782
Sample 3703: No. iterations = 1, Error = 0.000202404
Sample 3704: No. iterations = 48, Error = 0.00038698
Sample 3705: No. iterations = 2, Error = 4.96937e-05
Sample 3706: No. iterations = 1, Error = 2.32238e-05
Sample 3707: No. iterations = 12, Error = 0.000391294
Sample 3708: No. iterations = 9, Error = 0.000780871
Sample 3709: No. iterations = 1, Error = 8.08951e-05
Sample 3710: No. iterations = 1, Error = 0.000188311
Sample 3711: No. iterations = 35, Error = 0.000654714
Sample 3712: No. iterations = 14, Error = 0.000551747
Sample 3713: No. iterations = 2, Error = 9.62876e-06
Sample 3714: No. iterations = 25, Error = 4.4684e-05
Sample 3715: No. iterations = 1, Error = 6.33466e-05
Sample 3716: No. iterations = 1, Error = 0.000327779
Sample 3717: No. iterations = 7, Error = 0.00068728
Sample 3718: No. iterations = 43, Error = 0.000500183
Sample 3719: No. iterations = 64, Error = 0.00074665
Sample 3720: No. iterations = 220, Error = 0.000108373
Sample 3721: No. iterations = 41, Error = 0.000531353
Sample 3722: No. iterations = 13, Error = 0.00096269
Sample 3723: No. iterations = 1, Error = 1.345e-05
Sample 3724: No. iterations = 2, Error = 0.000874727
Sample 3725: No. iterations = 35, Error = 6.32494e-05
Sample 3726: No. iterations = 2, Error = 0.000976025
Sample 3727: No. iterations = 7, Error = 6.68562e-05
Sample 3728: No. iterations = 59, Error = 0.000329862
Sample 3729: No. iterations = 26, Error = 0.000144621
Sample 3730: No. iterations = 4, Error = 2.08778e-05
Sample 3731: No. iterations = 512, Error = 0.500228
Sample 3732: No. iterations = 20, Error = 0.000486691
Sample 3733: No. iterations = 24, Error = 4.14964e-05
Sample 3734: No. iterations = 2, Error = 1.59357e-05
Sample 3735: No. iterations = 56, Error = 0.000243346
Sample 3736: No. iterations = 6, Error = 0.000574327
Sample 3737: No. iterations = 2, Error = 0.000925121
Sample 3738: No. iterations = 11, Error = 0.000549503
Sample 3739: No. iterations = 24, Error = 0.000421015
Sample 3740: No. iterations = 7, Error = 1.61164e-05
Sample 3741: No. iterations = 85, Error = 0.00023755
Sample 3742: No. iterations = 2, Error = 0.000265682
Sample 3743: No. iterations = 512, Error = 0.502413
Sample 3744: No. iterations = 1, Error = 0.000489199
Sample 3745: No. iterations = 54, Error = 0.000536517
Sample 3746: No. iterations = 43, Error = 0.000334552
Sample 3747: No. iterations = 58, Error = 0.000663976
Sample 3748: No. iterations = 3, Error = 0.000384733
Sample 3749: No. iterations = 9, Error = 0.000896867
Sample 3750: No. iterations = 5, Error = 0.000516365
Sample 3751: No. iterations = 11, Error = 0.000822192
Sample 3752: No. iterations = 23, Error = 0.000567612
Sample 3753: No. iterations = 2, Error = 0.000890354
Sample 3754: No. iterations = 2, Error = 0.000155278
Sample 3755: No. iterations = 19, Error = 0.000937008
Sample 3756: No. iterations = 1, Error = 0.000220758
Sample 3757: No. iterations = 21, Error = 0.000102349
Sample 3758: No. iterations = 75, Error = 8.81214e-05
Sample 3759: No. iterations = 8, Error = 0.000109521
Sample 3760: No. iterations = 1, Error = 0.000749254
Sample 3761: No. iterations = 14, Error = 2.66734e-05
Sample 3762: No. iterations = 1, Error = 0.000325291
Sample 3763: No. iterations = 70, Error = 0.000701572
Sample 3764: No. iterations = 3, Error = 0.000427124
Sample 3765: No. iterations = 3, Error = 1.90415e-05
Sample 3766: No. iterations = 7, Error = 0.000191618
Sample 3767: No. iterations = 16, Error = 0.00045937
Sample 3768: No. iterations = 3, Error = 0.000565075
Sample 3769: No. iterations = 512, Error = 0.499837
Sample 3770: No. iterations = 39, Error = 7.61739e-05
Sample 3771: No. iterations = 1, Error = 0.000366608
Sample 3772: No. iterations = 1, Error = 0.000192534
Sample 3773: No. iterations = 44, Error = 0.000931658
Sample 3774: No. iterations = 29, Error = 0.00035564
Sample 3775: No. iterations = 1, Error = 0.000257892
Sample 3776: No. iterations = 22, Error = 0.000152288
Sample 3777: No. iterations = 1, Error = 1.84821e-05
Sample 3778: No. iterations = 3, Error = 0.000944345
Sample 3779: No. iterations = 12, Error = 6.04405e-05
Sample 3780: No. iterations = 2, Error = 0.000187215
Sample 3781: No. iterations = 7, Error = 0.000101412
Sample 3782: No. iterations = 3, Error = 1.53808e-05
Sample 3783: No. iterations = 12, Error = 0.00028626
Sample 3784: No. iterations = 2, Error = 5.90923e-06
Sample 3785: No. iterations = 1, Error = 0.000501677
Sample 3786: No. iterations = 41, Error = 0.000542317
Sample 3787: No. iterations = 2, Error = 0.00023916
Sample 3788: No. iterations = 2, Error = 0.00019739
Sample 3789: No. iterations = 1, Error = 0.000427387
Sample 3790: No. iterations = 1, Error = 0.000200356
Sample 3791: No. iterations = 8, Error = 0.000876417
Sample 3792: No. iterations = 48, Error = 0.00089775
Sample 3793: No. iterations = 43, Error = 0.000994996
Sample 3794: No. iterations = 14, Error = 0.000932566
Sample 3795: No. iterations = 3, Error = 0.000230914
Sample 3796: No. iterations = 125, Error = 0.000247288
Sample 3797: No. iterations = 1, Error = 0.000237006
Sample 3798: No. iterations = 3, Error = 0.000330386
Sample 3799: No. iterations = 337, Error = 1.95828e-05
Sample 3800: No. iterations = 2, Error = 0.000450786
Sample 3801: No. iterations = 8, Error = 0.000557964
Sample 3802: No. iterations = 44, Error = 0.000353448
Sample 3803: No. iterations = 2, Error = 0.000562677
Sample 3804: No. iterations = 61, Error = 0.00066362
Sample 3805: No. iterations = 6, Error = 0.000169583
Sample 3806: No. iterations = 1, Error = 2.11373e-05
Sample 3807: No. iterations = 6, Error = 0.000565486
Sample 3808: No. iterations = 2, Error = 0.000327351
Sample 3809: No. iterations = 21, Error = 0.000440224
Sample 3810: No. iterations = 1, Error = 0.000723543
Sample 3811: No. iterations = 83, Error = 0.000693801
Sample 3812: No. iterations = 75, Error = 0.000405347
Sample 3813: No. iterations = 4, Error = 0.000289653
Sample 3814: No. iterations = 1, Error = 0.000889797
Sample 3815: No. iterations = 151, Error = 0.000992685
Sample 3816: No. iterations = 2, Error = 0.000252207
Sample 3817: No. iterations = 58, Error = 0.000985293
Sample 3818: No. iterations = 22, Error = 0.000448469
Sample 3819: No. iterations = 1, Error = 1.85867e-05
Sample 3820: No. iterations = 19, Error = 0.000508431
Sample 3821: No. iterations = 2, Error = 0.000261443
Sample 3822: No. iterations = 2, Error = 0.000506224
Sample 3823: No. iterations = 4, Error = 8.04005e-05
Sample 3824: No. iterations = 1, Error = 8.51768e-05
Sample 3825: No. iterations = 21, Error = 0.000922125
Sample 3826: No. iterations = 43, Error = 0.000790887
Sample 3827: No. iterations = 5, Error = 0.000666927
Sample 3828: No. iterations = 33, Error = 0.000831399
Sample 3829: No. iterations = 86, Error = 0.000953124
Sample 3830: No. iterations = 2, Error = 0.000559934
Sample 3831: No. iterations = 21, Error = 6.53011e-05
Sample 3832: No. iterations = 4, Error = 0.000130356
Sample 3833: No. iterations = 38, Error = 0.000564115
Sample 3834: No. iterations = 30, Error = 0.000741396
Sample 3835: No. iterations = 22, Error = 0.000936403
Sample 3836: No. iterations = 1, Error = 0.000621116
Sample 3837: No. iterations = 3, Error = 3.22907e-05
Sample 3838: No. iterations = 1, Error = 3.19849e-05
Sample 3839: No. iterations = 15, Error = 0.000326795
Sample 3840: No. iterations = 7, Error = 0.000453391
Sample 3841: No. iterations = 32, Error = 0.000624625
Sample 3842: No. iterations = 1, Error = 0.000114209
Sample 3843: No. iterations = 3, Error = 6.33006e-05
Sample 3844: No. iterations = 1, Error = 0.00010987
Sample 3845: No. iterations = 3, Error = 0.000961981
Sample 3846: No. iterations = 3, Error = 0.000110292
Sample 3847: No. iterations = 2, Error = 5.1595e-05
Sample 3848: No. iterations = 46, Error = 0.000567031
Sample 3849: No. iterations = 26, Error = 8.32094e-05
Sample 3850: No. iterations = 1, Error = 2.97517e-05
Sample 3851: No. iterations = 5, Error = 0.000666912
Sample 3852: No. iterations = 1, Error = 0.000522933
Sample 3853: No. iterations = 19, Error = 0.000822026
Sample 3854: No. iterations = 18, Error = 3.44152e-05
Sample 3855: No. iterations = 49, Error = 0.00010145
Sample 3856: No. iterations = 1, Error = 0.000139898
Sample 3857: No. iterations = 1, Error = 0.000483414
Sample 3858: No. iterations = 2, Error = 1.8227e-06
Sample 3859: No. iterations = 2, Error = 0.000880151
Sample 3860: No. iterations = 27, Error = 0.000788094
Sample 3861: No. iterations = 6, Error = 0.000748271
Sample 3862: No. iterations = 1, Error = 0.000122308
Sample 3863: No. iterations = 4, Error = 0.000357855
Sample 3864: No. iterations = 3, Error = 0.00065493
Sample 3865: No. iterations = 84, Error = 0.000297966
Sample 3866: No. iterations = 9, Error = 0.000523665
Sample 3867: No. iterations = 2, Error = 0.000883321
Sample 3868: No. iterations = 15, Error = 0.000764872
Sample 3869: No. iterations = 24, Error = 0.000787147
Sample 3870: No. iterations = 2, Error = 0.00033534
Sample 3871: No. iterations = 33, Error = 0.000344188
Sample 3872: No. iterations = 44, Error = 0.000640765
Sample 3873: No. iterations = 51, Error = 0.000846092
Sample 3874: No. iterations = 2, Error = 3.6766e-05
Sample 3875: No. iterations = 5, Error = 0.000308389
Sample 3876: No. iterations = 11, Error = 2.44163e-05
Sample 3877: No. iterations = 82, Error = 9.91489e-05
Sample 3878: No. iterations = 1, Error = 0.000555306
Sample 3879: No. iterations = 1, Error = 0.00038395
Sample 3880: No. iterations = 150, Error = 0.000296809
Sample 3881: No. iterations = 35, Error = 0.000538208
Sample 3882: No. iterations = 8, Error = 0.000133298
Sample 3883: No. iterations = 27, Error = 0.000383236
Sample 3884: No. iterations = 163, Error = 0.000691952
Sample 3885: No. iterations = 11, Error = 0.000691432
Sample 3886: No. iterations = 2, Error = 1.98697e-05
Sample 3887: No. iterations = 1, Error = 0.000764648
Sample 3888: No. iterations = 1, Error = 0.000715098
Sample 3889: No. iterations = 2, Error = 0.000896568
Sample 3890: No. iterations = 2, Error = 0.000262832
Sample 3891: No. iterations = 9, Error = 0.000750346
Sample 3892: No. iterations = 63, Error = 0.00039164
Sample 3893: No. iterations = 1, Error = 0.000192212
Sample 3894: No. iterations = 37, Error = 0.000466395
Sample 3895: No. iterations = 2, Error = 0.00012126
Sample 3896: No. iterations = 45, Error = 0.000298491
Sample 3897: No. iterations = 10, Error = 0.000302065
Sample 3898: No. iterations = 36, Error = 0.000510101
Sample 3899: No. iterations = 2, Error = 0.000425318
Sample 3900: No. iterations = 2, Error = 0.000377674
Sample 3901: No. iterations = 12, Error = 0.000299724
Sample 3902: No. iterations = 1, Error = 9.91891e-05
Sample 3903: No. iterations = 28, Error = 0.000217061
Sample 3904: No. iterations = 4, Error = 0.000332098
Sample 3905: No. iterations = 38, Error = 0.000371897
Sample 3906: No. iterations = 1, Error = 0.000178008
Sample 3907: No. iterations = 37, Error = 0.000543353
Sample 3908: No. iterations = 1, Error = 0.000949841
Sample 3909: No. iterations = 2, Error = 9.26399e-06
Sample 3910: No. iterations = 12, Error = 0.000198029
Sample 3911: No. iterations = 2, Error = 0.000310076
Sample 3912: No. iterations = 1, Error = 0.000170724
Sample 3913: No. iterations = 7, Error = 0.000341617
Sample 3914: No. iterations = 3, Error = 0.000504128
Sample 3915: No. iterations = 35, Error = 0.000408199
Sample 3916: No. iterations = 1, Error = 0.000410548
Sample 3917: No. iterations = 29, Error = 0.000768616
Sample 3918: No. iterations = 38, Error = 0.000622453
Sample 3919: No. iterations = 381, Error = 0.000801335
Sample 3920: No. iterations = 4, Error = 0.000672952
Sample 3921: No. iterations = 3, Error = 6.08017e-05
Sample 3922: No. iterations = 3, Error = 0.000701092
Sample 3923: No. iterations = 31, Error = 0.000973313
Sample 3924: No. iterations = 14, Error = 4.15982e-05
Sample 3925: No. iterations = 1, Error = 0.000673146
Sample 3926: No. iterations = 58, Error = 0.00019674
Sample 3927: No. iterations = 6, Error = 0.000575809
Sample 3928: No. iterations = 3, Error = 0.000204855
Sample 3929: No. iterations = 1, Error = 0.000144568
Sample 3930: No. iterations = 3, Error = 0.000120717
Sample 3931: No. iterations = 1, Error = 0.000691812
Sample 3932: No. iterations = 1, Error = 0.000702215
